OBJECTID,INSPECTOR,INSPECTIONDATE,RESTAREAID,RESTAREANAME,ROADNAME,CARRIAGEWAY,DECLAREDROADNAME,LOCALROADNAME,ROADNUMBER,DIRECTION,RMACLASS,SRNS,NEARESTINTERSECTION,DISTANCEFROMINT,DIRECTIONFROMINT,TDI,LOCALITY,MUNICIPALITY,VICROADSREGION,VCSDMAPREF,LATITUDE,LONGITUDE,RESTAREATYPE,RESTAREACATEGORY,SUITABLEASTIRA,SITELOCATION,ROADSPEEDLIMIT,BUFFERZONE,BUFFERWIDTH,SURFACETYPE,SURFACECONDITION,DELINEATEDPARKING,TOILETS,DISABLEDTOILETS,TOILETSEWERAGE,PICNICTABLES,BBQ,RUBBISHBINS,WATER,SHADESHELTERPICNIC,SHADESHELTERPARKING,SHADEEXTENT,SHADEDURATION,LIGHTING,TOURISTINFO,COMMERCIALACTIVITY,DRIVERREVIVER,CAMPING,FACILITIESCOMMENTS,NUMBERCARSPACES,NUMBERCARAVANSPACES,NUMBERTRUCKSPACES,NUMBERBDOUBLESPACES,NUMBERHPFVSPACES,TOTALPARKINGAREA,PARKINGCOMMENTS,CARAVANACCESS,TRUCKACCESS,BDOUBLEACCESS,HPFVACCESS,ODVEHICLEACCESS,APPROACHLINEOFSIGHT,EGRESSLINEOFSIGHT,OPPOSITEACCESS,OPPOSITEEGRESS,SIGNAGEMARKINGS,RESTAREASPEEDLIMIT,PEDESTRIANCONFLICT,ACCESSCOMMENTS,SITEAMENITY,FEATURESOFINTEREST,AMENITYCOMMENTS,GENERALCOMMENTS,UNIQUEID,CREATED_DATE,LAST_EDITED_DATE,GLOBALID
363046,,1.43562E+12,4000004,,HUME FREEWAY,NORTHBOUND,HUME FREEWAY,HUME FREEWAY,2550,F,FW,M31,EPPING-KILMORE-HUME OUT RAMP ON,3321,NORTH,46532.811,KILMORE,MITCHELL,NORTHERN,417D5,-37.321545,145.036087,CARS AND TRUCKS,MAJOR,NOT ASSESSED,BEND FLAT,110,NONE,NOT ASSESSED,ASPHALT,GOOD,NONE,GOOD,NONE,Not Assessed,GOOD,GOOD,GOOD,GOOD,COVERED WITH WALKWAY,NO SHADE,NOT ASSESSED,NOT ASSESSED,GOOD,NONE,NONE,NO,NO,No Comments,0,0,0,,,450,No Comments,YES,YES,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED,ADEQUATE,ADEQUATE,NO,NO,GOOD,40,MINIMAL,No Comments,PLEASANT,None,No Comments,No Comments,492,1.46295E+12,1.4847E+12,18d6cb31-36a9-4959-98b0-ac2c03785c32
363047,,1.43562E+12,4000005,Bradford WeighBridge,HUME FREEWAY,NORTHBOUND,HUME FREEWAY,HUME FREEWAY,2550,F,FW,M31,BROADFORD-KILMORE-HUME OUT RAMP ON,1217,NORTH,63375.794,BROADFORD,MITCHELL,NORTHERN,61C4,-37.179969,145.068925,WEIGHBRIDGE,TRUCK PARKING BAY,NOT ASSESSED,BEND FLAT,110,VEGETATION,50m,ASPHALT,GOOD,GOOD,NONE,NONE,Not Assessed,NONE,NONE,GOOD,GOOD,NO SHADE,NO SHADE,NO SHADE,NO SHADE,GOOD,NOT ASSESSED,NONE,NO,NO,weighbridge,0,0,0,,,960,No Comments,YES,YES,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED,EXCELLENT,ADEQUATE,NO,NO,GOOD,40,NOT ASSESSED,No Comments,NOT ASSESSED,None,No Comments,No Comments,493,1.46295E+12,1.4847E+12,7b0dac00-aa67-4628-80ec-0ea6bef744c2
363048,,1.43562E+12,4000006,,HUME FREEWAY,NORTHBOUND,HUME FREEWAY,HUME FREEWAY,2550,F,FW,M31,SUNDAY COURT,975,NORTH,77016.159,TALLAROOK,MITCHELL,NORTHERN,61C3,-37.06369,145.100433,SERVICE CENTRE,FREEWAY SERVICE CENTRE,NOT ASSESSED,STRAIGHT FLAT,110,VEGETATION,20m,ASPHALT,GOOD,GOOD,EXCELLENT,NONE,Not Assessed,NOT ASSESSED,NONE,EXCELLENT,EXCELLENT,NO SHADE,NO SHADE,NO SHADE,NO SHADE,EXCELLENT,NOT ASSESSED,FAST FOOD,NO,NO,No Comments,51,6,8,,,1605,No Comments,YES,YES,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED,ADEQUATE,ADEQUATE,NO,NO,GOOD,40,MINIMAL,No Comments,NOT ASSESSED,None,No Comments,No Comments,494,1.46295E+12,1.4847E+12,12d2ee99-6c63-4b0b-b4df-86682bbe8437
363049,,1.43562E+12,4000007,,GOULBURN VALLEY FREEWAY,NORTHBOUND,GOULBURN VALLEY FREEWAY,GOULBURN VALLEY FREEWAY,2640,F,FW,M39,HUME FREEWAY,556,NORTH,101584.948,SEYMOUR,MITCHELL,NORTHERN,46D9,-36.973591,145.142853,CARS AND TRUCKS,NOT ASSESSED,NOT ASSESSED,STRAIGHT FLAT,110,NONE,NOT ASSESSED,GRAVEL,GOOD,NONE,NONE,NONE,Not Assessed,NONE,NONE,GOOD,GOOD,NO SHADE,TREES,NOT ASSESSED,NOT ASSESSED,NONE,NONE,NONE,NO,NO,No Comments,0,0,0,,,150,No Comments,YES,YES,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED,ADEQUATE,ADEQUATE,NO,NO,NONE,NO SIGNS,NOT ASSESSED,No Comments,NOT ASSESSED,None,No Comments,No Comments,495,1.46295E+12,1.4847E+12,b04758f5-0fae-4db4-a443-3a654a1353e8
363050,,1.43562E+12,4000008,,GOULBURN VALLEY FREEWAY,NORTHBOUND,GOULBURN VALLEY FREEWAY,GOULBURN VALLEY FREEWAY,2640,F,FW,M39,GERRARDS ROAD,1210,SOUTH,105576.17,MANGALORE,STRATHBOGIE,NORTH EASTERN,46D9,-36.937649,145.143326,CARS AND TRUCKS,NOT ASSESSED,NOT ASSESSED,STRAIGHT FLAT,110,VEGETATION,20m,GRAVEL,GOOD,NONE,NONE,NONE,Not Assessed,NONE,NONE,POOR,POOR,NO SHADE,TREES,NOT ASSESSED,NOT ASSESSED,NONE,NONE,NONE,NO,NO,No Comments,0,0,0,,,600,No Comments,YES,YES,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED,ADEQUATE,ADEQUATE,NO,NO,NONE,NO SIGNS,NOT ASSESSED,No Comments,NOT ASSESSED,None,No Comments,No Comments,496,1.46295E+12,1.4847E+12,d26c1c3d-731a-4085-8cd5-687466e6af8b
363051,,1.43562E+12,4000009,Taungurung Country Rest Area,GOULBURN VALLEY FREEWAY,SOUTHBOUND,GOULBURN VALLEY FREEWAY,GOULBURN VALLEY FREEWAY,2640,R,FW,M39,GERRARDS ROAD,2421,SOUTH,151103.581,MANGALORE,MITCHELL,NORTHERN,46D9,-36.948509,145.144836,CARS AND TRUCKS,NOT ASSESSED,NOT ASSESSED,STRAIGHT FLAT,110,VEGETATION,50m,ASPHALT,GOOD,GOOD,EXCELLENT,NONE,Not Assessed,EXCELLENT,EXCELLENT,EXCELLENT,EXCELLENT,COVERED WITH WALKWAY,COVERED WITH WALKWAY,SOME SHADE,NOT ASSESSED,GOOD,EXCELLENT,NONE,NO,NO,No Comments,21,5,8,,,1500,No Comments,YES,YES,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED,ADEQUATE,ADEQUATE,NO,NO,EXCELLENT,40,MINIMAL,No Comments,SCENIC,None,No Comments,No Comments,497,1.46295E+12,1.4847E+12,2b4a8c54-191d-4f65-b152-d97d8a45e751
363052,,1.43562E+12,4000010,,HUME FREEWAY,SOUTHBOUND,HUME FREEWAY,HUME FREEWAY,2550,R,FW,M31,HUME IN-MAIN RAMP OF,2483,NORTH,218981.772,TALLAROOK,MITCHELL,NORTHERN,61C3,-37.063522,145.101852,SERVICE CENTRE,FREEWAY SERVICE CENTRE,NOT ASSESSED,STRAIGHT FLAT,110,VEGETATION,50m,ASPHALT,EXCELLENT,EXCELLENT,EXCELLENT,NONE,Not Assessed,GOOD,GOOD,EXCELLENT,EXCELLENT,NO SHADE,NO SHADE,NO SHADE,NO SHADE,EXCELLENT,NOT ASSESSED,FAST FOOD,NO,NO,No Comments,37,9,10,,,1400,No Comments,YES,YES,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED,EXCELLENT,ADEQUATE,NO,NO,EXCELLENT,40,MINIMAL,No Comments,NOT ASSESSED,None,No Comments,No Comments,498,1.46295E+12,1.4847E+12,42946b3e-9bd6-4df1-8f10-2a543c3c7436
363053,,1.43562E+12,4000011,,HUME FREEWAY,SOUTHBOUND,HUME FREEWAY,HUME FREEWAY,2550,R,FW,M31,HUME IN-EPPING-KILMORE RAMP OF,2323,NORTH,250482.996,WANDONG,MITCHELL,NORTHERN,417D6,-37.329006,145.030992,CARS AND TRUCKS,MAJOR,NOT ASSESSED,STRAIGHT FLAT,110,NONE,NOT ASSESSED,ASPHALT,EXCELLENT,POOR,GOOD,NONE,Not Assessed,GOOD,GOOD,GOOD,GOOD,NO SHADE,NO SHADE,NO SHADE,NO SHADE,GOOD,NONE,NONE,NO,NO,No Comments,0,0,0,,,1250,No Comments,YES,YES,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED,EXCELLENT,EXCELLENT,NO,NO,EXCELLENT,40,MINIMAL,No Comments,PLEASANT,None,No Comments,No Comments,499,1.46295E+12,1.4847E+12,7771e77a-3b7e-4d8d-bc17-3158949377c3
363054,,1.43562E+12,4000012,,HUME FREEWAY,SOUTHBOUND,HUME FREEWAY,HUME FREEWAY,2550,R,FW,M31,HUME IN-WALLAN-WHITTLESEA RAMP OF,2042,NORTHEAST,259295.699,WALLAN,MITCHELL,NORTHERN,417C10,-37.403233,145.017181,SERVICE CENTRE,FREEWAY SERVICE CENTRE,NOT ASSESSED,STRAIGHT FLAT,110,VEGETATION,20m,ASPHALT,EXCELLENT,EXCELLENT,EXCELLENT,GOOD,Not Assessed,NONE,NONE,EXCELLENT,EXCELLENT,NO SHADE,NO SHADE,NO SHADE,NO SHADE,EXCELLENT,EXCELLENT,FAST FOOD,NO,NO,No Comments,58,5,23,,,4500,No Comments,YES,YES,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED,EXCELLENT,EXCELLENT,NO,NO,EXCELLENT,40,MINIMAL,No Comments,PLEASANT,None,No Comments,No Comments,500,1.46295E+12,1.4847E+12,74e5122e-45d6-4cab-a2ed-fa3376082eab
363055,,1.43562E+12,4000013,,HUME FREEWAY,SOUTHBOUND,HUME HIGHWAY,HUME FREEWAY,2550,R,AH,M31,DONOVANS LANE,279,NORTHEAST,271610.123,BEVERIDGE,MITCHELL,NORTHERN,427A3,-37.497242,144.959,CARS AND TRUCKS,TRUCK PARKING BAY,NOT ASSESSED,STRAIGHT FLAT,110,VEGETATION,20m,ASPHALT,EXCELLENT,NONE,NONE,NONE,Not Assessed,POOR,POOR,POOR,POOR,NO SHADE,NO SHADE,NO SHADE,NO SHADE,POOR,NONE,NONE,NO,NO,No Comments,0,0,0,,,1700,No Comments,YES,YES,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED,EXCELLENT,EXCELLENT,NO,NO,EXCELLENT,40,MINIMAL,No Comments,NOT ASSESSED,Weighbridge,No Comments,No Comments,501,1.46295E+12,1.4847E+12,11c5b1d9-de96-4636-8259-43363ef10a73
363056,,1.43562E+12,4000014,,CALDER HIGHWAY,NORTHBOUND,2530F  HOLDEN ROADB,CALDER OUT-HOLDEN RAMP OF,7233,F,FW,M79,HOLDEN-CALDER OUT RAMP ON,312,EAST,10243.079,CALDER PARK,BRIMBANK,METRO NORTH WEST,78D4,-37.664528,144.748062,SERVICE CENTRE,NOT ASSESSED,NOT ASSESSED,STRAIGHT FLAT,100,VEGETATION,100m,CONCRETE,EXCELLENT,EXCELLENT,EXCELLENT,GOOD,Not Assessed,NONE,NONE,EXCELLENT,EXCELLENT,NO SHADE,NO SHADE,NO SHADE,NO SHADE,EXCELLENT,EXCELLENT,FAST FOOD,NO,NO,No Comments,78,9,15,,,5110,No Comments,YES,YES,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED,EXCELLENT,EXCELLENT,NO,NO,EXCELLENT,40,MINIMAL,No Comments,PLEASANT,Weighbridge,No Comments,No Comments,502,1.46295E+12,1.4847E+12,44fa4bfd-629f-4e65-b5c9-f827b5641d7b
363057,,1.43562E+12,4000015,,CALDER HIGHWAY,NORTHBOUND,CALDER FREEWAY,CALDER FREEWAY,2530,F,FW,M79,CALDER OUT-MELBOURNE RAMP OF,2422,SOUTH,35608.045,GISBORNE,MACEDON RANGES,NORTHERN,78B2,-37.518299,144.620956,CARS AND TRUCKS,NOT ASSESSED,NOT ASSESSED,STRAIGHT FLAT,110,VEGETATION,50m,ASPHALT,EXCELLENT,EXCELLENT,GOOD,NONE,Not Assessed,GOOD,GOOD,GOOD,GOOD,TREES,TREES,NOT ASSESSED,NOT ASSESSED,GOOD,NONE,NONE,NO,NO,No Comments,9,1,3,,,1680,No Comments,YES,YES,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED,EXCELLENT,EXCELLENT,NO,NO,EXCELLENT,OTHER,MINIMAL,No Comments,PLEASANT,None,No Comments,No Comments,503,1.46295E+12,1.4847E+12,103fe5a7-d3a8-4720-a427-394a492570f6
363058,,1.43562E+12,4000016,Kyneton Mineral Spring,KYNETON MAIN ROAD,SOUTHBOUND,KYNETON MAIN ROAD,BURTON AVENUE,5105,F,AO,C793,WITTINGSLOW LANE,56,NORTHWEST,5974.687,KYNETON,MACEDON RANGES,NORTHERN,59H5,-37.235917,144.419503,CARS ONLY,NOT ASSESSED,NOT ASSESSED,STRAIGHT FLAT,60,VEGETATION,100m,ASPHALT,EXCELLENT,EXCELLENT,GOOD,NONE,Not Assessed,EXCELLENT,EXCELLENT,GOOD,GOOD,TREES,NO SHADE,NOT ASSESSED,NOT ASSESSED,NONE,EXCELLENT,NONE,NO,NO,No Comments,18,5,0,,,465,No Comments,YES,NO,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED,EXCELLENT,EXCELLENT,SAFE,SAFE,EXCELLENT,NO SIGNS,MINIMAL,No Comments,SCENIC,Historical Marker,No Comments,No Comments,504,1.46295E+12,1.4847E+12,c8676645-f4cd-459b-a1fc-982bfb3a94d3
363059,,1.43562E+12,4000017,Taradale Mineral Springs Reserve,MALMSBURY-ELPHINSTONE ROAD,SOUTHBOUND,MALMSBURY-ELPHINSTONE ROAD,HIGH STREET,5188,F,AO,C794,DE LA BECHE STREET,0,SOUTHEAST,9341.991,TARADALE,MOUNT ALEXANDER,NORTHERN,59G4,-37.13863,144.350021,PICNIC AREA,NOT ASSESSED,NOT ASSESSED,STRAIGHT FLAT,60,VEGETATION,100m,GRAVEL,EXCELLENT,NONE,GOOD,NONE,Not Assessed,EXCELLENT,EXCELLENT,EXCELLENT,EXCELLENT,COVERED WITH WALKWAY,NO SHADE,NOT ASSESSED,NOT ASSESSED,EXCELLENT,EXCELLENT,NONE,NO,NO,No Comments,0,0,0,,,375,No Comments,NO,NO,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED,ADEQUATE,ADEQUATE,SAFE,SAFE,EXCELLENT,OTHER,MINIMAL,No Comments,SCENIC,Historical Marker,No Comments,No Comments,505,1.46295E+12,1.4847E+12,c6268a22-db48-4733-9fb4-aca22cecebb4
363060,,1.43562E+12,4000018,Historic Chewton District,PYRENEES HIGHWAY,NORTHBOUND,PYRENEES HIGHWAY,PYRENEES HIGHWAY,2740,F,AH,B180,GOLDEN POINT ROAD,71,SOUTHEAST,7799.856,CHEWTON,MOUNT ALEXANDER,NORTHERN,629Q10,-37.082241,144.267929,SCENIC LOOKOUT,NOT ASSESSED,NOT ASSESSED,STRAIGHT FLAT,60,NONE,NOT ASSESSED,ASPHALT,POOR,NONE,NONE,NONE,Not Assessed,GOOD,GOOD,NONE,NONE,COVERED NO WALKWAY,NO SHADE,NOT ASSESSED,NOT ASSESSED,NONE,EXCELLENT,NONE,NO,NO,No Comments,0,0,0,,,75,No Comments,NO,NO,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED,ADEQUATE,ADEQUATE,SAFE,SAFE,POOR,NO SIGNS,NOT ASSESSED,No Comments,SCENIC,Historical Marker,No Comments,No Comments,506,1.46295E+12,1.4847E+12,83ff8bff-2406-49b3-bfe0-29e2e7706302
363061,,1.43562E+12,4000019,,CALDER HIGHWAY,NORTHBOUND,CALDER FREEWAY,CALDER HIGHWAY,2530,F,FW,M79,HOKINS ROAD ALT,1198,NORTH,119062.169,RAVENSWOOD,BENDIGO,NORTHERN,4.40E+09,-36.911189,144.219483,CARS AND TRUCKS,NOT ASSESSED,NOT ASSESSED,STRAIGHT HILL,110,VEGETATION,100m,ASPHALT,EXCELLENT,EXCELLENT,GOOD,NONE,Not Assessed,EXCELLENT,EXCELLENT,GOOD,GOOD,COVERED WITH WALKWAY,COVERED WITH WALKWAY,SOME SHADE,NOT ASSESSED,GOOD,NONE,NONE,NO,NO,No Comments,20,4,8,,,1500,No Comments,YES,YES,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED,EXCELLENT,EXCELLENT,NO,NO,EXCELLENT,OTHER,MINIMAL,No Comments,PLEASANT,Historical Marker,No Comments,No Comments,507,1.46295E+12,1.4847E+12,be637fbd-fe3f-4bf9-81b4-2703e77fcf0a
363062,,1.43562E+12,4000020,,CALDER HIGHWAY,NORTHBOUND,CALDER FREEWAY,CALDER HIGHWAY,2530,F,FW,M79,HOKINS ROAD ALT,1171,NORTH,119035.74,RAVENSWOOD,BENDIGO,NORTHERN,4.40E+09,-36.911434,144.219498,SERVICE CENTRE,NOT ASSESSED,NOT ASSESSED,STRAIGHT HILL,110,VEGETATION,100m,ASPHALT,EXCELLENT,EXCELLENT,EXCELLENT,GOOD,Not Assessed,NONE,NONE,GOOD,GOOD,NO SHADE,NO SHADE,NOT ASSESSED,NOT ASSESSED,EXCELLENT,NONE,FAST FOOD PRODUCE,NO,NO,No Comments,52,6,10,,,1800,No Comments,YES,YES,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED,EXCELLENT,EXCELLENT,NO,NO,EXCELLENT,40,NOT ASSESSED,No Comments,PLEASANT,None,No Comments,No Comments,508,1.46295E+12,1.4847E+12,bee60b44-7ac8-4287-8cca-474f321b5973
363063,,1.43562E+12,4000021,,MIDLAND HIGHWAY,SOUTHBOUND,CALDER HIGHWAY,CALDER HIGHWAY,2530,F,AH,A79,HIGH LEVEL TRACK,712,SOUTH,125973.488,RAVENSWOOD,BENDIGO,NORTHERN,4.40E+08,-36.852619,144.228194,CARS AND TRUCKS,NOT ASSESSED,NOT ASSESSED,STRAIGHT FLAT,100,NONE,NOT ASSESSED,ASPHALT,GOOD,NONE,NONE,NONE,Not Assessed,NONE,NONE,GOOD,GOOD,NO SHADE,NO SHADE,NOT ASSESSED,NOT ASSESSED,NONE,NONE,NONE,NO,NO,No Comments,0,0,0,,,300,No Comments,YES,YES,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED,EXCELLENT,EXCELLENT,NO,NO,GOOD,NO SIGNS,MINIMAL,No Comments,PLEASANT,None,No Comments,No Comments,509,1.46295E+12,1.4847E+12,a1b338db-5b56-4579-937a-abe049a2c60f
363064,,1.43562E+12,4000022,,MIDLAND HIGHWAY,EASTBOUND,MIDLAND HIGHWAY,MIDLAND HIGHWAY,2590,F,AH,A300,JOHNS ROAD,163,WEST,223569.343,BAGSHOT,BENDIGO,NORTHERN,44H4,-36.652286,144.387786,TRUCK PARKING BAY,NOT ASSESSED,NOT ASSESSED,STRAIGHT FLAT,100,NONE,NOT ASSESSED,GRAVEL,POOR,NONE,NONE,NONE,Not Assessed,NONE,NONE,EXCELLENT,EXCELLENT,NO SHADE,NO SHADE,NO SHADE,NO SHADE,NONE,NONE,NONE,NO,NO,No Comments,0,0,0,,,2500,No Comments,YES,YES,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED,EXCELLENT,EXCELLENT,SAFE,SAFE,EXCELLENT,NO SIGNS,MINIMAL,No Comments,NOT ASSESSED,None,No Comments,No Comments,510,1.46295E+12,1.4847E+12,130eb208-40db-48f9-9ab1-d22d0f6968cc
363065,,1.43562E+12,4000023,,BENDIGO-MURCHISON ROAD,EASTBOUND,BENDIGO-MURCHISON ROAD,BENDIGO-MURCHISON ROAD,5376,F,AO,C345,HEATHCOTE-ROCHESTER ROAD,24,EAST,19515.662,COLBINABBIN,CAMPASPE,NORTHERN,4.50E+04,-36.59425,144.764694,CARS AND TRUCKS,NOT ASSESSED,NOT ASSESSED,STRAIGHT FLAT,100,NONE,NOT ASSESSED,GRAVEL,GOOD,NONE,NONE,NONE,Not Assessed,NONE,NONE,NONE,NONE,NO SHADE,NO SHADE,NO SHADE,NO SHADE,NONE,EXCELLENT,NONE,NO,NO,No Comments,0,0,0,,,210,No Comments,YES,YES,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED,ADEQUATE,ADEQUATE,SAFE,SAFE,GOOD,NO SIGNS,NOT ASSESSED,No Comments,NOT ASSESSED,Historical Marker,No Comments,No Comments,511,1.46295E+12,1.4847E+12,f4c9d09a-3dca-4a5f-b88e-eba4115da68d
363066,,1.43562E+12,4000024,,BENDIGO-MURCHISON ROAD,EASTBOUND,BENDIGO-MURCHISON ROAD,BENDIGO-MURCHISON ROAD,5376,F,AO,C345,COY ROAD,303,NORTHEAST,37877.319,RUSHWORTH,CAMPASPE,NORTHERN,45H3,-36.582867,144.962494,CARS AND TRUCKS,NOT ASSESSED,NOT ASSESSED,STRAIGHT FLAT,100,VEGETATION,20m,GRAVEL,GOOD,NONE,NONE,NONE,Not Assessed,NONE,NONE,NONE,NONE,NO SHADE,NO SHADE,NO SHADE,NO SHADE,NONE,NONE,NONE,NO,NO,No Comments,0,0,0,,,300,No Comments,YES,YES,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED,ADEQUATE,ADEQUATE,SAFE,SAFE,POOR,NO SIGNS,NOT ASSESSED,No Comments,NOT ASSESSED,None,No Comments,No Comments,512,1.46295E+12,1.4847E+12,7361d917-0c5a-411f-bc77-1ad744f3631b
363067,,1.43562E+12,4000025,Waranga Basin Recreational Park,RUSHWORTH-TATURA ROAD,SOUTHBOUND,RUSHWORTH-TATURA ROAD,RUSHWORTH-TATURA ROAD,5373,F,AO,C356,ZEGELIN ROAD,626,NORTH,12461.891,WARANGA SHORES,CAMPASPE,NORTHERN,46C2,-36.511349,145.088272,PICNIC AREA,NOT ASSESSED,NOT ASSESSED,STRAIGHT FLAT,100,VEGETATION,50m,GRAVEL,EXCELLENT,NONE,GOOD,NONE,Not Assessed,EXCELLENT,EXCELLENT,EXCELLENT,EXCELLENT,NO SHADE,NO SHADE,NO SHADE,NO SHADE,NONE,EXCELLENT,NONE,NO,NO,No Comments,0,0,0,,,1000,No Comments,YES,NO,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED,ADEQUATE,ADEQUATE,SAFE,SAFE,EXCELLENT,NO SIGNS,MINIMAL,No Comments,SCENIC,Lake,No Comments,Waranga Basin,513,1.46295E+12,1.4847E+12,67b57bd8-c940-417c-aede-41637ea8bfe5
363068,,1.43562E+12,4000026,Cussen Park,TATURA-UNDERA ROAD,SOUTHBOUND,TATURA-UNDERA ROAD,ROSS STREET,5368,F,AO,C357,WILLIAM STREET,219,NORTH,810.645,TATURA,SHEPPARTON,NORTH EASTERN,3.20E+09,-36.432778,145.223253,PICNIC AREA,NOT ASSESSED,NOT ASSESSED,STRAIGHT FLAT,80,VEGETATION,50m,GRAVEL,EXCELLENT,NONE,GOOD,NONE,Not Assessed,EXCELLENT,EXCELLENT,NONE,NONE,COVERED WITH WALKWAY,NO SHADE,NOT ASSESSED,NOT ASSESSED,NONE,EXCELLENT,NONE,NO,NO,No Comments,0,0,0,,,420,No Comments,YES,NO,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED,EXCELLENT,EXCELLENT,SAFE,SAFE,EXCELLENT,NO SIGNS,NOT ASSESSED,No Comments,SCENIC,Lake,No Comments,No Comments,514,1.46295E+12,1.4847E+12,927a502b-7904-4ca9-9903-1f56df860e16
363069,,1.43562E+12,4000027,,GOULBURN VALLEY FREEWAY,NORTHBOUND,GOULBURN VALLEY HIGHWAY,GOULBURN VALLEY HIGHWAY,2640,F,AH,A39,GOULBURN VALLEY HIGHWAY,58,NORTH,179595.006,SHEPPARTON NORTH,SHEPPARTON,NORTH EASTERN,673P1,-36.344619,145.401961,CARS AND TRUCKS,NOT ASSESSED,NOT ASSESSED,STRAIGHT FLAT,80,VEGETATION,20m,ASPHALT,EXCELLENT,NONE,NONE,NONE,Not Assessed,NONE,NONE,GOOD,GOOD,NO SHADE,NO SHADE,NO SHADE,NO SHADE,NONE,NONE,NONE,NO,NO,No Comments,0,0,0,,,490,No Comments,YES,YES,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED,EXCELLENT,EXCELLENT,SAFE,SAFE,GOOD,NO SIGNS,NOT ASSESSED,No Comments,NOT ASSESSED,None,No Comments,No Comments,515,1.46295E+12,1.4847E+12,7e524ec2-1531-4086-8418-d4c700cb1b94
363070,,1.43562E+12,4000028,,GOULBURN VALLEY FREEWAY,NORTHBOUND,GOULBURN VALLEY HIGHWAY,GOULBURN VALLEY HIGHWAY,2640,F,AH,A39,GILLESPIES ROAD,190,SOUTH,199110.737,WUNGHNU,MOIRA,NORTH EASTERN,32H4,-36.176373,145.431534,TRUCK PARKING BAY,NOT ASSESSED,NOT ASSESSED,STRAIGHT FLAT,100,VEGETATION,20m,GRAVEL,GOOD,NONE,NONE,NONE,Not Assessed,NONE,NONE,NONE,NONE,NO SHADE,NO SHADE,NO SHADE,NO SHADE,NONE,NONE,NONE,NO,NO,No Comments,0,0,0,,,400,No Comments,YES,YES,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED,ADEQUATE,ADEQUATE,SAFE,SAFE,GOOD,NO SIGNS,NOT ASSESSED,No Comments,NOT ASSESSED,None,No Comments,No Comments,516,1.46295E+12,1.4847E+12,9c3780ed-4e5f-4018-8e84-32472d2f10c5
363071,,1.43562E+12,4000029,,GOULBURN VALLEY FREEWAY,NORTHBOUND,GOULBURN VALLEY HIGHWAY,GOULBURN VALLEY HIGHWAY,2640,F,AH,A39,ALLERTS ROAD,476,SOUTH,213695.293,NUMURKAH,MOIRA,NORTH EASTERN,32H2,-36.044914,145.431564,TRUCK PARKING BAY,NOT ASSESSED,NOT ASSESSED,STRAIGHT FLAT,100,VEGETATION,20m,GRAVEL,GOOD,NONE,NONE,NONE,Not Assessed,POOR,NONE,NONE,NONE,NO SHADE,NO SHADE,NO SHADE,NO SHADE,NONE,NONE,NONE,NO,NO,No Comments,0,0,0,,,1000,No Comments,YES,YES,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED,EXCELLENT,EXCELLENT,SAFE,SAFE,GOOD,NO SIGNS,NOT ASSESSED,No Comments,NOT ASSESSED,None,No Comments,No Comments,517,1.46295E+12,1.4847E+12,dfdc4b61-c5be-486a-aca3-7db0facfa862
